trio;booth;musician;age;sex;instrument;yearsInstrument;yearsImpro;knowingA;knowingB;knowingC;influenceA;influenceB;influenceC;like;disturbed;goodEnd;goodEndbc;guessPromptA;guessPromptB;guessPromptC;likedImpro;nb_pedal_press;pedal_press;prompt_ecoute_Louise;prompt_heard;searchedEnd;searchedEndA;searchedEndAbc;searchedEndB;searchedEndBbc;searchedEndC;searchedEndCbc;take;knowing;influence;CONT;EMP;DIS;BESA;exp_part;experience;familiarity;trioTake;startA;startB;startC;endA;endB;endC;startAll;endAll;promptTime;syncIndex;duration;type;number;pedalA;pedalB;pedalC;numberPedals;goalAchievementAll;goodEndAll;goodImproAll;goodEndA;goodEndB;goodEndC;endAmB;endAmC;endCmB;syncDiff;syncRange;goodEndAmB;goodEndAmC;goodEndCmB;dist_to_prompt;instrument_type;guessOwnPrompt;endOwn;endOthers;guessOwnPrompt_acc;dist_to_end;dist_to_others;type_h;shared_h;achievement;prompt_heard_A;prompt_heard_B;prompt_heard_C;MR_A;MR_B;MR_C;MR_glob;dprime;criterion;influenced
5;c;15;42;m;Drums;37;15;1.0;5.0;;7.0;7.0;;6.0;2.0;6.0;en ralonge;No-Goal;No-Goal;We-Goal;6.0;;;NOUS;We-Goal;;;;;;;;16;3.0;7.0;19.0;30.0;19.0;68.0;exp2-p3;Less;Familiar;516;0.0;22.6914739229025;22.266439909297105;385.240498866213;385.28639455782303;364.162403628118;0.0;385.28639455782303;171.004988662132;7.05662887377175;385.28639455782303;We-Goal;2;0.0;0.0;0.0;3;214.281405895692;1.0;6.33333333333333;5.0;7.0;6.0;0.04589569161004192;21.07809523809499;21.12399092970503;14.082660619803354;21.12399092970503;2.0;1.0;1.0;193.157414965986;DRUMS;We-Goal;364.162403628118;385.263446712018;True;21.12399092970503;21.10104308389998;We-Goal;1.0;214.28140589569102;No-Goal;No-Goal;We-Goal;1.0;1.0;;1.0;1.5932188180230507;0.7966094090115253;7.0
6;a;16;45;m;guitare;30;30;;7.0;4.0;;7.0;7.0;3.0;7.0;6.0;pas necessair;No-Goal;No-Goal;No-Goal;3.0;1.0;1.0;;No-Goal;0.0;; NaN;1.0;arrÃªt net au temps impartit;1.0;doute sur la duree;1;5.5;7.0;11.0;34.0;20.0;65.0;exp1;More;Familiar;601;5.03759637188209;7.00312925170068;6.0;194.640680272109;159.99641723356;194.129841269841;5.03759637188209;194.640680272109;;11.7183673469388;189.603083900227;No-Goal;0;165.50498866;159.94498866;196.97498866;3;194.640680272109;1.0;0.0;6.0;4.0;5.0;34.644263038548985;0.5108390022679998;34.133424036280985;23.096175359032657;34.644263038548985;2.0;1.0;1.0;;GUITAR;No-Goal;194.640680272109;177.0631292517005;True;0.0;17.577551020408492;No-Goal;0.0;;No-Goal;No-Goal;No-Goal;;1.0;1.0;1.0;;;5.5
6;a;16;45;m;guitare;30;30;;7.0;4.0;;7.0;7.0;3.0;7.0;6.0;pas necessaire;No-Goal;No-Goal;No-Goal;4.0;2.0;1.0;;No-Goal;0.0;; NaN;1.0;fin du temps impartit;1.0;fin du temps impartit;2;5.5;7.0;11.0;34.0;20.0;65.0;exp1;More;Familiar;602;3.0;6.798594104308389;7.0081179138322005;190.638775510204;188.525578231293;193.605034013605;3.0;193.605034013605;;2.6819047619047596;190.605034013605;No-Goal;0;190.43498866;180.37498866;192.14498866;3;193.605034013605;0.0;0.0;6.0;6.0;6.0;2.1131972789110023;2.966258503401008;5.07945578231201;3.3863038548746736;5.07945578231201;0.0;0.0;0.0;;GUITAR;No-Goal;190.638775510204;191.065306122449;True;2.966258503401008;0.42653061224498856;No-Goal;0.0;;No-Goal;No-Goal;No-Goal;;1.0;1.0;1.0;;;5.5
6;a;16;45;m;guitare;30;30;;7.0;4.0;;7.0;7.0;3.0;7.0;6.0;les autres arrÃªtent avant moi;No-Goal;No-Goal;No-Goal;5.0;2.0;1.0;;No-Goal;0.0;; NaN;0.0;je m'attendais Ã  ce qu'il continue;1.0;il a fait une conclusion;3;5.5;7.0;11.0;34.0;20.0;65.0;exp1;More;Familiar;603;12.6921995464853;6.53619047619048;27.345895691610004;174.805759637188;171.810566893424;174.16721088435398;6.53619047619048;174.805759637188;;1.21124716553287;168.269569160998;No-Goal;0;179.25498866;185.80498866;172.88498866;3;174.805759637188;0.577350269189626;0.0;6.0;5.0;6.0;2.995192743763994;0.6385487528340263;2.3566439909299675;1.9967951625093292;2.995192743763994;1.0;0.0;1.0;;GUITAR;No-Goal;174.805759637188;172.988888888889;True;0.0;1.81687074829901;No-Goal;0.0;;No-Goal;No-Goal;No-Goal;;1.0;1.0;1.0;;;5.5
6;a;16;45;m;guitare;30;30;;7.0;4.0;;7.0;7.0;3.0;7.0;4.0;arrÃªt des autres;No-Goal;No-Goal;No-Goal;4.0;1.0;1.0;;No-Goal;0.0;; NaN;0.0;temps court;1.0;fin d'idee en decrescendo;4;5.5;7.0;11.0;34.0;20.0;65.0;exp1;More;Familiar;604;2.05537414965986;4.0917460317460295;3.0022222222222203;152.132290249433;146.374376417234;154.547800453515;2.05537414965986;154.547800453515;;3.52964474678762;152.492426303855;No-Goal;0;135.39498866;135.96498866;149.28498866;3;154.547800453515;0.577350269189626;0.0;4.0;5.0;5.0;5.757913832198994;2.415510204082011;8.173424036281006;5.448949357520671;8.173424036281006;1.0;1.0;0.0;152.132290249433;GUITAR;No-Goal;152.132290249433;150.4610884353745;True;2.415510204082011;1.6712018140584917;No-Goal;0.0;;No-Goal;No-Goal;No-Goal;;1.0;1.0;1.0;;;5.5
6;a;16;45;m;guitare;30;30;;7.0;4.0;;7.0;7.0;3.0;7.0;3.0;forcee;Me-Goal;Me-Goal;Me-Goal;2.0;;;MOI;Me-Goal;;;;;;;;5;5.5;7.0;11.0;34.0;20.0;65.0;exp2-p1;More;Familiar;605;3.43024943310658;4.399047619047621;2.50634920634921;154.519863945578;150.96693877551002;150.235600907029;2.50634920634921;154.519863945578;147.114988662132;2.61239606953893;152.01351473922898;Me-Goal;3;0.0;0.0;0.0;3;7.4048752834467;1.73205080756888;4.66666666666667;3.0;6.0;6.0;3.5529251700679936;4.284263038549;0.7313378684810061;2.8561753590326666;4.284263038549;3.0;3.0;0.0;7.404875283446017;GUITAR;Me-Goal;154.519863945578;150.60126984126953;True;0.0;3.9185941043084824;Me-Goal;3.0;7.404875283446017;Me-Goal;Me-Goal;Me-Goal;;1.0;1.0;1.0;4.201003922804599;-0.9897303447655139;5.5
6;a;16;45;m;guitare;30;30;;7.0;4.0;;7.0;7.0;3.0;7.0;5.0;claire mais pas tres interessante;No-Goal;No-Goal;No-Goal;4.0;;;X;No-Goal;;;;;;;;6;5.5;7.0;11.0;34.0;20.0;65.0;exp2-p1;More;Familiar;606;6.0333333333333306;6.265804988662129;10.0;106.185714285714;100.729115646259;108.537369614512;6.0333333333333306;108.537369614512;;3.3866364323507203;102.50403628117901;No-Goal;0;0.0;0.0;0.0;3;;1.25830573921179;5.0;5.0;6.0;3.5;5.456598639454995;2.351655328798003;7.808253968252998;5.205502645501999;7.808253968252998;1.0;1.5;2.5;;GUITAR;No-Goal;106.185714285714;104.6332426303855;True;2.351655328798003;1.5524716553285032;No-Goal;0.0;;No-Goal;No-Goal;No-Goal;;1.0;1.0;1.0;;;5.5
6;a;16;45;m;guitare;30;30;;7.0;4.0;;7.0;7.0;3.0;7.0;4.0;attendue et pas enthousiaste;We-Goal;Me-Goal;We-Goal;4.0;;;NOUS;We-Goal;;;;;;;;7;5.5;7.0;11.0;34.0;20.0;65.0;exp2-p1;More;Familiar;607;4.88793650793651;6.31868480725624;5.056553287981861;165.38317460317498;141.40866213151898;157.500090702948;4.88793650793651;165.38317460317498;153.134988662132;10.6191987906274;160.495238095238;We-Goal;3;0.0;0.0;0.0;3;12.2481859410431;1.0;5.0;4.0;5.0;6.0;23.974512471656;7.883083900226978;16.09142857142902;15.983008314437333;23.974512471656;1.0;2.0;1.0;12.248185941042976;GUITAR;We-Goal;165.38317460317498;149.4543764172335;True;0.0;15.928798185941474;We-Goal;3.0;12.248185941042976;We-Goal;We-Goal;We-Goal;;0.0;1.0;0.5;1.5414989159322428;0.340022158670664;5.5
6;a;16;45;m;guitare;30;30;;7.0;4.0;;7.0;7.0;3.0;7.0;6.0;iNaNttendue;No-Goal;We-Goal;No-Goal;5.0;;;X;No-Goal;;;;;;;;8;5.5;7.0;11.0;34.0;20.0;65.0;exp2-p1;More;Familiar;608;3.23868480725624;3.1917913832199503;3.5250340136054397;181.270068027211;164.506167800454;177.949614512472;3.1917913832199503;181.270068027211;164.114988662132;6.694784580498871;178.07827664399102;We-Goal;2;0.0;0.0;0.0;3;17.155079365079402;1.0;5.33333333333333;6.0;5.0;4.0;16.763900226757016;3.3204535147390004;13.443446712018016;11.175933484504677;16.763900226757016;1.0;2.0;1.0;17.15507936507902;GUITAR;No-Goal;181.270068027211;171.227891156463;True;0.0;10.042176870748023;We-Goal;2.0;;No-Goal;We-Goal;We-Goal;;1.0;0.0;0.5;1.5414989159322428;0.340022158670664;5.5
6;a;16;45;m;guitare;30;30;;7.0;4.0;;7.0;7.0;3.0;7.0;5.0;facile;We-Goal;No-Goal;No-Goal;4.0;;;NOUS;We-Goal;;;;;;;;9;5.5;7.0;11.0;34.0;20.0;65.0;exp2-p2;More;Familiar;609;2.7907029478458;22.004036281179104;10.675782312925199;195.990612244898;190.74253968253998;202.02290249433102;2.7907029478458;202.02290249433102;155.12498866213198;5.7708843537415095;199.232199546485;We-Goal;1;0.0;0.0;0.0;3;46.8979138321995;1.5275252316519499;5.0;5.0;4.0;7.0;5.248072562358004;6.032290249433032;11.280362811791036;7.520241874527358;11.280362811791036;1.0;2.0;3.0;40.865623582766005;GUITAR;We-Goal;195.990612244898;196.38272108843552;True;6.032290249433032;0.3921088435375282;We-Goal;1.0;46.89791383219904;We-Goal;No-Goal;No-Goal;;1.0;1.0;1.0;1.5414989159322428;0.340022158670664;5.5
6;a;16;45;m;guitare;30;30;;7.0;4.0;;7.0;7.0;3.0;7.0;5.0;classique;Me-Goal;Me-Goal;Me-Goal;4.0;;;MOI;Me-Goal;;;;;;;;10;5.5;7.0;11.0;34.0;20.0;65.0;exp2-p2;More;Familiar;610;2.72086167800453;6.39650793650794;3.6038548752834503;169.567664399093;156.73283446712;169.346167800454;2.72086167800453;169.567664399093;167.634988662132;4.35210884353741;166.846802721088;Me-Goal;2;0.0;0.0;0.0;3;1.9326757369614398;0.5;5.0;5.0;4.0;4.5;12.83482993197299;0.22149659863899274;12.613333333333998;8.556553287981993;12.83482993197299;1.0;0.5;0.5;1.932675736960988;GUITAR;Me-Goal;169.567664399093;163.03950113378698;True;0.0;6.528163265306006;Me-Goal;2.0;1.932675736960988;Me-Goal;No-Goal;Me-Goal;;0.0;1.0;0.5;4.201003922804599;-0.9897303447655139;5.5
6;a;16;45;m;guitare;30;30;;7.0;4.0;;7.0;7.0;3.0;7.0;4.0;c'est plus une interruption qu'une fin;We-Goal;We-Goal;We-Goal;4.0;;;NOUS;We-Goal;;;;;;;;11;5.5;7.0;11.0;34.0;20.0;65.0;exp2-p2;More;Familiar;611;7.96394557823129;3.6038548752834503;17.1081632653061;167.668979591837;164.360498866213;172.161768707483;3.6038548752834503;172.161768707483;153.444988662132;4.09801965230536;168.5579138322;We-Goal;3;0.0;0.0;0.0;3;18.716780045351502;0.5;4.33333333333333;4.0;5.0;4.5;3.3084807256240083;4.492789115645991;7.801269841269999;5.200846560846666;7.801269841269999;1.0;0.5;0.5;14.223990929704996;GUITAR;We-Goal;167.668979591837;168.261133786848;True;4.492789115645991;0.5921541950110054;We-Goal;3.0;18.716780045350987;We-Goal;We-Goal;We-Goal;;1.0;1.0;1.0;1.5414989159322428;0.340022158670664;5.5
6;a;16;45;m;guitare;30;30;;7.0;4.0;;7.0;7.0;3.0;7.0;2.0;prematuree;We-Goal;Me-Goal;Me-Goal;3.0;;;NOUS;We-Goal;;;;;;;;12;5.5;7.0;11.0;34.0;20.0;65.0;exp2-p2;More;Familiar;612;2.6220861678004503;4.44993197278912;3.97301587301587;166.20829931972798;160.484308390023;166.405850340136;2.6220861678004503;166.405850340136;150.864988662132;2.03969765684051;163.783764172336;We-Goal;2;0.0;0.0;0.0;3;15.5408616780045;2.08166599946613;4.66666666666667;2.0;5.0;6.0;5.723990929704996;0.19755102040801376;5.92154195011301;3.9476946334086733;5.92154195011301;3.0;4.0;1.0;15.343310657595993;GUITAR;We-Goal;166.20829931972798;163.4450793650795;True;0.19755102040801376;2.7632199546484912;We-Goal;2.0;15.540861678004006;We-Goal;We-Goal;No-Goal;;0.0;0.0;0.0;1.5414989159322428;0.340022158670664;5.5
6;a;16;45;m;guitare;30;30;;7.0;4.0;;7.0;7.0;3.0;7.0;2.0;trop tt;Me-Goal;We-Goal;We-Goal;3.0;;;MOI;Me-Goal;;;;;;;;13;5.5;7.0;11.0;34.0;20.0;65.0;exp2-p3;More;Familiar;613;2.59614512471655;3.0910204081632697;2.9064399092970494;162.382993197279;162.928752834467;169.256371882086;2.59614512471655;169.256371882086;153.384988662132;4.40033257747543;166.66022675737;Me-Goal;1;0.0;0.0;0.0;3;15.871383219954698;2.08166599946613;4.33333333333333;2.0;6.0;5.0;0.5457596371879845;6.873378684806994;6.3276190476190095;4.582252456537996;6.873378684806994;4.0;3.0;1.0;8.998004535147004;GUITAR;Me-Goal;162.382993197279;166.0925623582765;True;6.873378684806994;3.7095691609974892;Me-Goal;1.0;8.998004535147004;Me-Goal;No-Goal;No-Goal;;0.0;0.0;0.0;4.201003922804599;-0.9897303447655139;5.5
6;a;16;45;m;guitare;30;30;;7.0;4.0;;7.0;7.0;3.0;7.0;3.0;precipitee;No-Goal;No-Goal;No-Goal;4.0;;;X;No-Goal;;;;;;;;14;5.5;7.0;11.0;34.0;20.0;65.0;exp2-p3;More;Familiar;614;1.1853514739228999;11.753333333333302;0.7393650793650791;160.98117913832198;156.314784580499;159.913605442177;0.7393650793650791;160.98117913832198;148.004988662132;1.91132275132276;160.241814058957;We-Goal;1;0.0;0.0;0.0;3;12.976190476190501;1.1547005383792501;4.33333333333333;3.0;5.0;3.0;4.666394557822969;1.06757369614499;3.5988208616779787;3.1109297052153124;4.666394557822969;2.0;0.0;2.0;12.97619047618997;GUITAR;No-Goal;160.98117913832198;158.11419501133798;True;0.0;2.8669841269839935;We-Goal;1.0;;No-Goal;No-Goal;We-Goal;;1.0;0.0;0.5;1.5414989159322428;0.340022158670664;5.5
6;a;16;45;m;guitare;30;30;;7.0;4.0;;7.0;7.0;3.0;7.0;2.0;difficile;No-Goal;We-Goal;We-Goal;5.0;;;X;No-Goal;;;;;;;;15;5.5;7.0;11.0;34.0;20.0;65.0;exp2-p3;More;Familiar;615;2.0;3.9121541950113397;8.108616780045349;168.227709750567;157.732562358277;152.832698412698;2.0;168.227709750567;142.924988662132;8.63005291005291;166.227709750567;Me-Goal;2;0.0;0.0;0.0;3;25.302721088435398;2.64575131106459;5.0;2.0;6.0;7.0;10.495147392289994;15.395011337868993;4.899863945579;10.263340891912662;15.395011337868993;4.0;5.0;1.0;25.302721088434993;GUITAR;No-Goal;168.227709750567;155.2826303854875;True;0.0;12.945079365079494;Me-Goal;2.0;;No-Goal;Me-Goal;Me-Goal;;0.0;0.0;0.0;4.201003922804599;-0.9897303447655139;5.5
6;a;16;45;m;guitare;30;30;;7.0;4.0;;7.0;7.0;3.0;7.0;3.0;forcee;Me-Goal;We-Goal;We-Goal;5.0;;;MOI;Me-Goal;;;;;;;;16;5.5;7.0;11.0;34.0;20.0;65.0;exp2-p3;More;Familiar;616;3.98598639455782;4.1875283446711995;7.9659410430839;169.967755102041;169.154603174603;171.407482993197;3.98598639455782;171.407482993197;160.93498866213199;1.23086923658352;167.42149659863898;Me-Goal;3;0.0;0.0;0.0;3;10.472494331065699;1.6072751268321601;5.33333333333333;3.0;6.0;5.5;0.8131519274379855;1.4397278911559965;2.252879818593982;1.5019198790626547;2.252879818593982;3.0;2.5;0.5;9.032766439909011;GUITAR;Me-Goal;169.967755102041;170.2810430839;True;1.4397278911559965;0.3132879818589913;Me-Goal;3.0;9.032766439909011;Me-Goal;Me-Goal;Me-Goal;;0.0;0.0;0.0;4.201003922804599;-0.9897303447655139;5.5
6;b;17;55;m;Sax_Tenor;49;30;7.0;;2.0;7.0;;7.0;5.0;3.0;4.0;on aurait pu s'arrÃªter tous ensemble;No-Goal;No-Goal;No-Goal;6.0;1.0;1.0;;No-Goal;1.0;0.0;sauf Ã  la toute fin;; NaN;1.0;difficile Ã  dire;1;4.5;7.0;14.0;32.0;22.0;68.0;exp1;More;Familiar;601;5.03759637188209;7.00312925170068;6.0;194.640680272109;159.99641723356;194.129841269841;5.03759637188209;194.640680272109;;11.7183673469388;189.603083900227;No-Goal;0;165.50498866;159.94498866;196.97498866;3;194.640680272109;1.0;0.0;6.0;4.0;5.0;34.644263038548985;0.5108390022679998;34.133424036280985;23.096175359032657;34.644263038548985;2.0;1.0;1.0;;WIND;No-Goal;159.99641723356;194.38526077097498;True;34.644263038548985;34.38884353741497;No-Goal;0.0;;No-Goal;No-Goal;No-Goal;1.0;;1.0;1.0;;;6.5
6;b;17;55;m;Sax_Tenor;49;30;7.0;;2.0;7.0;;7.0;5.0;3.0;6.0;on etait ensemble sans forcer  un peu evidente peut Ãªtre;No-Goal;No-Goal;No-Goal;6.0;1.0;1.0;;No-Goal;1.0;1.0;il est reste sur la mÃªme note;; NaN;1.0;mais quand il a sentit que nous terminions;2;4.5;7.0;14.0;32.0;22.0;68.0;exp1;More;Familiar;602;3.0;6.798594104308389;7.0081179138322005;190.638775510204;188.525578231293;193.605034013605;3.0;193.605034013605;;2.6819047619047596;190.605034013605;No-Goal;0;190.43498866;180.37498866;192.14498866;3;193.605034013605;0.0;0.0;6.0;6.0;6.0;2.1131972789110023;2.966258503401008;5.07945578231201;3.3863038548746736;5.07945578231201;0.0;0.0;0.0;;WIND;No-Goal;188.525578231293;192.1219047619045;True;5.07945578231201;3.596326530611492;No-Goal;0.0;;No-Goal;No-Goal;No-Goal;1.0;;1.0;1.0;;;6.5
6;b;17;55;m;Sax_Tenor;49;30;7.0;;2.0;7.0;;7.0;5.0;3.0;5.0;parce que incertaine  suspendue  aurait pu continuer;No-Goal;No-Goal;No-Goal;5.0;1.0;1.0;;No-Goal;0.0;1.0;parce qu'il s'est arrÃªte de jouer;; NaN;1.0;parce qu'il s'est arrÃªte de jouer;3;4.5;7.0;14.0;32.0;22.0;68.0;exp1;More;Familiar;603;12.6921995464853;6.53619047619048;27.345895691610004;174.805759637188;171.810566893424;174.16721088435398;6.53619047619048;174.805759637188;;1.21124716553287;168.269569160998;No-Goal;0;179.25498866;185.80498866;172.88498866;3;174.805759637188;0.577350269189626;0.0;6.0;5.0;6.0;2.995192743763994;0.6385487528340263;2.3566439909299675;1.9967951625093292;2.995192743763994;1.0;0.0;1.0;;WIND;No-Goal;171.810566893424;174.486485260771;True;2.995192743763994;2.6759183673469806;No-Goal;0.0;;No-Goal;No-Goal;No-Goal;1.0;;1.0;1.0;;;6.5
6;b;17;55;m;Sax_Tenor;49;30;7.0;;2.0;7.0;;7.0;5.0;3.0;5.0;classique;No-Goal;No-Goal;No-Goal;5.0;1.0;1.0;;No-Goal;1.0;1.0;on est restes sur la mÃªme note;; NaN;1.0;il nous a sans doute suivit;4;4.5;7.0;14.0;32.0;22.0;68.0;exp1;More;Familiar;604;2.05537414965986;4.0917460317460295;3.0022222222222203;152.132290249433;146.374376417234;154.547800453515;2.05537414965986;154.547800453515;;3.52964474678762;152.492426303855;No-Goal;0;135.39498866;135.96498866;149.28498866;3;154.547800453515;0.577350269189626;0.0;4.0;5.0;5.0;5.757913832198994;2.415510204082011;8.173424036281006;5.448949357520671;8.173424036281006;1.0;1.0;0.0;146.374376417234;WIND;No-Goal;146.374376417234;153.340045351474;True;8.173424036281006;6.96566893424;No-Goal;0.0;;No-Goal;No-Goal;No-Goal;1.0;;1.0;1.0;;;6.5
6;b;17;55;m;Sax_Tenor;49;30;7.0;;2.0;7.0;;7.0;5.0;3.0;6.0;organique;No-Goal;Me-Goal;We-Goal;6.0;;;MOI;Me-Goal;;;;;;;;5;4.5;7.0;14.0;32.0;22.0;68.0;exp2-p1;More;Familiar;605;3.43024943310658;4.399047619047621;2.50634920634921;154.519863945578;150.96693877551002;150.235600907029;2.50634920634921;154.519863945578;147.114988662132;2.61239606953893;152.01351473922898;Me-Goal;3;0.0;0.0;0.0;3;7.4048752834467;1.73205080756888;4.66666666666667;3.0;6.0;6.0;3.5529251700679936;4.284263038549;0.7313378684810061;2.8561753590326666;4.284263038549;3.0;3.0;0.0;3.851950113378024;WIND;Me-Goal;150.96693877551002;152.3777324263035;True;3.5529251700679936;1.4107936507934937;Me-Goal;3.0;3.851950113378024;Me-Goal;Me-Goal;Me-Goal;0.0;;0.0;0.0;1.1727297691370477;0.8397119877043235;6.5
6;b;17;55;m;Sax_Tenor;49;30;7.0;;2.0;7.0;;7.0;5.0;3.0;6.0;abrupte;Me-Goal;No-Goal;No-Goal;6.0;;;X;No-Goal;;;;;;;;6;4.5;7.0;14.0;32.0;22.0;68.0;exp2-p1;More;Familiar;606;6.0333333333333306;6.265804988662129;10.0;106.185714285714;100.729115646259;108.537369614512;6.0333333333333306;108.537369614512;;3.3866364323507203;102.50403628117901;No-Goal;0;0.0;0.0;0.0;3;;1.25830573921179;5.0;5.0;6.0;3.5;5.456598639454995;2.351655328798003;7.808253968252998;5.205502645501999;7.808253968252998;1.0;1.5;2.5;;WIND;No-Goal;100.729115646259;107.36154195011301;True;7.808253968252998;6.632426303854004;No-Goal;0.0;;No-Goal;No-Goal;No-Goal;0.0;;1.0;0.5;;;6.5
6;b;17;55;m;Sax_Tenor;49;30;7.0;;2.0;7.0;;7.0;5.0;3.0;5.0;chaotique;We-Goal;We-Goal;We-Goal;5.0;;;NOUS;We-Goal;;;;;;;;7;4.5;7.0;14.0;32.0;22.0;68.0;exp2-p1;More;Familiar;607;4.88793650793651;6.31868480725624;5.056553287981861;165.38317460317498;141.40866213151898;157.500090702948;4.88793650793651;165.38317460317498;153.134988662132;10.6191987906274;160.495238095238;We-Goal;3;0.0;0.0;0.0;3;12.2481859410431;1.0;5.0;4.0;5.0;6.0;23.974512471656;7.883083900226978;16.09142857142902;15.983008314437333;23.974512471656;1.0;2.0;1.0;-11.726326530613022;WIND;We-Goal;141.40866213151898;161.4416326530615;True;23.974512471656;20.032970521542524;We-Goal;3.0;12.248185941042976;We-Goal;We-Goal;We-Goal;1.0;;1.0;1.0;1.9091917574510555;-0.11297464515261352;6.5
6;b;17;55;m;Sax_Tenor;49;30;7.0;;2.0;7.0;;7.0;5.0;3.0;5.0;classique;We-Goal;We-Goal;No-Goal;5.0;;;NOUS;We-Goal;;;;;;;;8;4.5;7.0;14.0;32.0;22.0;68.0;exp2-p1;More;Familiar;608;3.23868480725624;3.1917913832199503;3.5250340136054397;181.270068027211;164.506167800454;177.949614512472;3.1917913832199503;181.270068027211;164.114988662132;6.694784580498871;178.07827664399102;We-Goal;2;0.0;0.0;0.0;3;17.155079365079402;1.0;5.33333333333333;6.0;5.0;4.0;16.763900226757016;3.3204535147390004;13.443446712018016;11.175933484504677;16.763900226757016;1.0;2.0;1.0;0.391179138322002;WIND;We-Goal;164.506167800454;179.60984126984152;True;16.763900226757016;15.10367346938753;We-Goal;2.0;17.15507936507902;No-Goal;We-Goal;We-Goal;0.0;;0.0;0.0;1.9091917574510555;-0.11297464515261352;6.5
6;b;17;55;m;Sax_Tenor;49;30;7.0;;2.0;7.0;;7.0;5.0;3.0;4.0;classique mais decalee;We-Goal;No-Goal;No-Goal;5.0;;;X;No-Goal;;;;;;;;9;4.5;7.0;14.0;32.0;22.0;68.0;exp2-p2;More;Familiar;609;2.7907029478458;22.004036281179104;10.675782312925199;195.990612244898;190.74253968253998;202.02290249433102;2.7907029478458;202.02290249433102;155.12498866213198;5.7708843537415095;199.232199546485;We-Goal;1;0.0;0.0;0.0;3;46.8979138321995;1.5275252316519499;5.0;5.0;4.0;7.0;5.248072562358004;6.032290249433032;11.280362811791036;7.520241874527358;11.280362811791036;1.0;2.0;3.0;35.617551020408;WIND;No-Goal;190.74253968253998;199.0067573696145;True;11.280362811791036;8.264217687074506;We-Goal;1.0;;We-Goal;No-Goal;No-Goal;1.0;;1.0;1.0;1.9091917574510555;-0.11297464515261352;6.5
6;b;17;55;m;Sax_Tenor;49;30;7.0;;2.0;7.0;;7.0;5.0;3.0;4.0;pas claire hesitante;No-Goal;No-Goal;No-Goal;6.0;;;X;No-Goal;;;;;;;;10;4.5;7.0;14.0;32.0;22.0;68.0;exp2-p2;More;Familiar;610;2.72086167800453;6.39650793650794;3.6038548752834503;169.567664399093;156.73283446712;169.346167800454;2.72086167800453;169.567664399093;167.634988662132;4.35210884353741;166.846802721088;Me-Goal;2;0.0;0.0;0.0;3;1.9326757369614398;0.5;5.0;5.0;4.0;4.5;12.83482993197299;0.22149659863899274;12.613333333333998;8.556553287981993;12.83482993197299;1.0;0.5;0.5;-10.902154195012002;WIND;No-Goal;156.73283446712;169.45691609977348;True;12.83482993197299;12.72408163265348;Me-Goal;2.0;;Me-Goal;No-Goal;Me-Goal;0.0;;0.0;0.0;1.1727297691370477;0.8397119877043235;6.5
6;b;17;55;m;Sax_Tenor;49;30;7.0;;2.0;7.0;;7.0;5.0;3.0;5.0;classique (previsible);We-Goal;We-Goal;We-Goal;5.0;;;NOUS;We-Goal;;;;;;;;11;4.5;7.0;14.0;32.0;22.0;68.0;exp2-p2;More;Familiar;611;7.96394557823129;3.6038548752834503;17.1081632653061;167.668979591837;164.360498866213;172.161768707483;3.6038548752834503;172.161768707483;153.444988662132;4.09801965230536;168.5579138322;We-Goal;3;0.0;0.0;0.0;3;18.716780045351502;0.5;4.33333333333333;4.0;5.0;4.5;3.3084807256240083;4.492789115645991;7.801269841269999;5.200846560846666;7.801269841269999;1.0;0.5;0.5;10.915510204080988;WIND;We-Goal;164.360498866213;169.91537414966;True;7.801269841269999;5.554875283447018;We-Goal;3.0;18.716780045350987;We-Goal;We-Goal;We-Goal;1.0;;1.0;1.0;1.9091917574510555;-0.11297464515261352;6.5
6;b;17;55;m;Sax_Tenor;49;30;7.0;;2.0;7.0;;7.0;5.0;3.0;5.0;ok;We-Goal;We-Goal;We-Goal;5.0;;;NOUS;We-Goal;;;;;;;;12;4.5;7.0;14.0;32.0;22.0;68.0;exp2-p2;More;Familiar;612;2.6220861678004503;4.44993197278912;3.97301587301587;166.20829931972798;160.484308390023;166.405850340136;2.6220861678004503;166.405850340136;150.864988662132;2.03969765684051;163.783764172336;We-Goal;2;0.0;0.0;0.0;3;15.5408616780045;2.08166599946613;4.66666666666667;2.0;5.0;6.0;5.723990929704996;0.19755102040801376;5.92154195011301;3.9476946334086733;5.92154195011301;3.0;4.0;1.0;9.619319727890996;WIND;We-Goal;160.484308390023;166.307074829932;True;5.92154195011301;5.822766439909003;We-Goal;2.0;15.540861678004006;We-Goal;We-Goal;No-Goal;1.0;;0.0;0.5;1.9091917574510555;-0.11297464515261352;6.5
